"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0043277","apoptotic cell clearance","5/272","40/28832",0.125,13.25,7.56598317277742,3.61754902205008e-05,0.0013901724099021,0.000992995237631561,"C3/Cd36/Hmgb1/Mfge8/Thbs1",5,"BP"
"GO:0010257","NADH dehydrogenase complex assembly","6/272","66/28832",0.0909090909090909,9.63636363636364,6.85485627410176,3.77212501925344e-05,0.00140331076514141,0.00100237991833017,"Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7/Nubpl",6,"BP"
"GO:0032615","interleukin-12 production","6/272","66/28832",0.0909090909090909,9.63636363636364,6.85485627410176,3.77212501925344e-05,0.00140331076514141,0.00100237991833017,"C1qbp/Cd36/Hmgb1/Prkcd/Rel/Thbs1",6,"BP"
"GO:0032981","mitochondrial respiratory chain complex I assembly","6/272","66/28832",0.0909090909090909,9.63636363636364,6.85485627410176,3.77212501925344e-05,0.00140331076514141,0.00100237991833017,"Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7/Nubpl",6,"BP"
"GO:0006163","purine nucleotide metabolic process","15/272","465/28832",0.032258064516129,3.41935483870968,5.13280239816868,4.06339117806021e-05,0.00147760906256094,0.00105545092950562,"Adss1/Aldoa/Aldoart2/Bpgm/Gucy1a1/Gucy1b1/Mtch2/Nadk2/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7/Nme2/Ran",15,"BP"
"GO:0007044","cell-substrate junction assembly","7/272","98/28832",0.0714285714285714,7.57142857142857,6.35930989866692,4.09860106000603e-05,0.00147760906256094,0.00105545092950562,"Apod/Cfl1/Coro1c/Coro2b/Dusp3/Ptk2/Rock1",7,"BP"
"GO:0046209","nitric oxide metabolic process","7/272","98/28832",0.0714285714285714,7.57142857142857,6.35930989866692,4.09860106000603e-05,0.00147760906256094,0.00105545092950562,"Akt1/Akt2/Cav1/Cd36/Dnm2/Gla/Ptgis",7,"BP"
"GO:0002181","cytoplasmic translation","9/272","173/28832",0.0520231213872832,5.51445086705202,5.81209453524938,4.17795309728109e-05,0.00149084714093796,0.00106490684208894,"Akt2/Eif3a/Eif3l/Rpl4/Rps19/Rps23/Rps26/Rps7/Rps9",9,"BP"
"GO:0048762","mesenchymal cell differentiation","11/272","264/28832",0.0416666666666667,4.41666666666667,5.44251781174181,4.63666726021124e-05,0.00163211023741474,0.00116581057248624,"Cdh2/Cfl1/Coro1c/Emp2/Mcrip1/Pef1/Ptk2/Ret/Rock1/Rps7/Tgfb1i1",11,"BP"
"GO:2001057","reactive nitrogen species metabolic process","7/272","100/28832",0.07,7.42,6.2760631193668,4.66717254050539e-05,0.00163211023741474,0.00116581057248624,"Akt1/Akt2/Cav1/Cd36/Dnm2/Gla/Ptgis",7,"BP"
"GO:0022408","negative regulation of cell-cell adhesion","10/272","219/28832",0.045662100456621,4.84018264840183,5.56707977207109,4.77883970901824e-05,0.00165461410519176,0.00118188500568007,"Akt1/Cd9/Dusp3/Hmgb1/Lgals3/Myadm/Pf4/Podxl/Prkcd/Ptk2",10,"BP"
"GO:0150116","regulation of cell-substrate junction organization","6/272","69/28832",0.0869565217391304,9.21739130434783,6.66924430189355,4.86073532269405e-05,0.00165547694397999,0.00118250132837606,"Apod/Cfl1/Coro1c/Dusp3/Ptk2/Rock1",6,"BP"
"GO:0072659","protein localization to plasma membrane","12/272","314/28832",0.0382165605095541,4.05095541401274,5.30488967312527,4.87601158793076e-05,0.00165547694397999,0.00118250132837606,"Akt1/Akt2/Atp6ap1/Camk2a/Cdh2/Emp2/F11r/Lgals3/Rock1/Stx8/Vamp2/Vamp8",12,"BP"
"GO:0032956","regulation of actin cytoskeleton organization","13/272","366/28832",0.0355191256830601,3.76502732240437,5.19531579163328,5.03742204156652e-05,0.00169383316147674,0.00120989903893091,"Abi2/Arhgap18/Capza1/Capza2/Cdc42ep2/Cfl1/Coro2b/F11r/Myadm/Pam/Prkcd/Rock1/Tpm1",13,"BP"
"GO:0031032","actomyosin structure organization","10/272","225/28832",0.0444444444444444,4.71111111111111,5.45373789390233,5.99452497762371e-05,0.00197903675798444,0.00141361895961864,"Cnn3/Coro2b/Dnm2/F11r/Lurap1/Mybpc2/Myh11/Myl9/Rock1/Tpm1",10,"BP"
"GO:0030168","platelet activation","7/272","104/28832",0.0673076923076923,7.13461538461538,6.11626813582175,5.9987960064727e-05,0.00197903675798444,0.00141361895961864,"Cd9/F11r/Fga/Gla/Gna13/Pf4/Prkcd",7,"BP"
"GO:0009205","purine ribonucleoside triphosphate metabolic process","11/272","272/28832",0.0404411764705882,4.28676470588235,5.3150722046962,6.06551599184614e-05,0.00198234667509214,0.00141598322170692,"Aldoa/Aldoart2/Bpgm/Mtch2/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7/Nme2/Ran",11,"BP"
"GO:0090257","regulation of muscle system process","11/272","273/28832",0.0402930402930403,4.27106227106227,5.29948711620787,6.26821959457962e-05,0.00202702658028825,0.0014478979200289,"Atp2a1/Calca/Cav1/Gucy1a1/Mlip/Ptk2/Rock1/Smtn/Sod1/Sri/Tnnc2",11,"BP"
"GO:2001233","regulation of apoptotic signaling pathway","14/272","428/28832",0.0327102803738318,3.46728971962617,5.01865665760608,6.31952807125766e-05,0.00202702658028825,0.0014478979200289,"Akt1/Cav1/Ei24/Fga/Ghitm/Lgals3/Mtch2/Prkcd/Ptpmt1/Ret/Rps7/Serinc3/Sod1/Thbs1",14,"BP"
"GO:0150115","cell-substrate junction organization","7/272","105/28832",0.0666666666666667,7.06666666666667,6.07763828438944,6.37612021251666e-05,0.00202702658028825,0.0014478979200289,"Apod/Cfl1/Coro1c/Coro2b/Dusp3/Ptk2/Rock1",7,"BP"
"GO:1904951","positive regulation of establishment of protein localization","13/272","375/28832",0.0346666666666667,3.67466666666667,5.08775214121126,6.44352373293988e-05,0.00203000022469286,0.00145002198371421,"Akt2/Apbb1/Camk1/Coro2b/Fga/Gna11/Mpc2/Pdcd5/Prkcd/Ran/Sri/Vamp2/Vamp8",13,"BP"
"GO:0010876","lipid localization","15/272","485/28832",0.0309278350515464,3.27835051546392,4.93824986327911,6.52755693803866e-05,0.00203811309038582,0.00145581697499678,"Abca8a/Abcc4/Akt1/Akt2/Apod/Apoh/C3/Cav1/Cd36/Ces1c/Fabp4/Lpcat3/Nucb2/Prkcd/Thbs1",15,"BP"
"GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","6/272","73/28832",0.0821917808219178,8.71232876712329,6.43865682096453,6.68861150021589e-05,0.00204886416722277,0.00146349643117247,"Cav1/Ei24/Mtch2/Rps7/Serinc3/Sod1",6,"BP"
"GO:0030833","regulation of actin filament polymerization","8/272","143/28832",0.0559440559440559,5.93006993006993,5.76764599509346,6.70970960995433e-05,0.00204886416722277,0.00146349643117247,"Arhgap18/Capza1/Capza2/Cdc42ep2/Cfl1/Myadm/Prkcd/Tpm1",8,"BP"
"GO:0045766","positive regulation of angiogenesis","9/272","184/28832",0.0489130434782609,5.18478260869565,5.55737704906412,6.73775748443289e-05,0.00204886416722277,0.00146349643117247,"Akt3/C3/Ecm1/Emp2/Hmgb1/Lgals3/Nras/Ptgis/Thbs1",9,"BP"
"GO:1905475","regulation of protein localization to membrane","10/272","230/28832",0.0434782608695652,4.60869565217391,5.36230085568055,7.19982327548871e-05,0.00217049844779173,0.00155037936776177,"Akt1/Akt2/Camk2a/Cdh2/Fnta/Lgals3/Pdcd5/Sorbs2/Stx8/Vamp8",10,"BP"
"GO:0009199","ribonucleoside triphosphate metabolic process","11/272","279/28832",0.039426523297491,4.17921146953405,5.20751883057067,7.61073201551852e-05,0.00224212918529831,0.0016015449503222,"Aldoa/Aldoart2/Bpgm/Mtch2/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7/Nme2/Ran",11,"BP"
"GO:0060485","mesenchyme development","12/272","329/28832",0.0364741641337386,3.86626139817629,5.10274259185055,7.61246159654123e-05,0.00224212918529831,0.0016015449503222,"Cdh2/Cfl1/Coro1c/Emp2/Mcrip1/Pef1/Ptk2/Ret/Rock1/Rps7/Tgfb1i1/Thbs1",12,"BP"
"GO:1904018","positive regulation of vasculature development","9/272","187/28832",0.0481283422459893,5.10160427807487,5.4914287221901,7.62977904062051e-05,0.00224212918529831,0.0016015449503222,"Akt3/C3/Ecm1/Emp2/Hmgb1/Lgals3/Nras/Ptgis/Thbs1",9,"BP"
"GO:0048662","negative regulation of smooth muscle cell proliferation","6/272","75/28832",0.08,8.48,6.3298824413154,7.78827570993578e-05,0.00225892218567706,0.00161354013112342,"Apod/Cav1/Efemp2/Gna13/Ptgis/Tpm1",6,"BP"
"GO:0009144","purine nucleoside triphosphate metabolic process","11/272","280/28832",0.0392857142857143,4.16428571428571,5.19244185808281,7.85685148773016e-05,0.00225892218567706,0.00161354013112342,"Aldoa/Aldoart2/Bpgm/Mtch2/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7/Nme2/Ran",11,"BP"
"GO:0006979","response to oxidative stress","14/272","437/28832",0.0320366132723112,3.39588100686499,4.92515871326817,7.88071222912785e-05,0.00225892218567706,0.00161354013112342,"Akt1/Apod/Banf1/Cd36/Cfl1/Mb/Ndufb4/Plekha1/Prkcd/Scly/Sod1/Tor1a/Txn2/Vkorc1l1",14,"BP"
"GO:0002218","activation of innate immune response","12/272","331/28832",0.0362537764350453,3.8429003021148,5.07669159295698,8.06217018017669e-05,0.00228708124367692,0.00163365404670028,"Akt1/Banf1/C1qbp/Casp1/Cav1/Cd36/Csnk1a1/Erbin/Hmgb1/Lamp2/Ppt1/Tab1",12,"BP"
"GO:0110053","regulation of actin filament organization","11/272","281/28832",0.0391459074733096,4.14946619217082,5.17743496409834,8.10975333760189e-05,0.00228708124367692,0.00163365404670028,"Abi2/Arhgap18/Capza1/Capza2/Cdc42ep2/Cfl1/Coro2b/F11r/Myadm/Prkcd/Tpm1",11,"BP"
"GO:0140354","lipid import into cell","4/272","25/28832",0.16,16.96,7.79092598597607,8.3839720943403e-05,0.00234550003311264,0.0016753823814627,"Akt1/Akt2/Cd36/Thbs1",4,"BP"
"GO:0010038","response to metal ion","13/272","386/28832",0.0336787564766839,3.5699481865285,4.96069607935283,8.61515547808341e-05,0.00239104751641728,0.0017079167877604,"Akt1/Cav1/Crip1/Fabp4/Fga/Fus/Maob/Mylk/Pam/Pef1/Serpina1e/Sod1/Thbs1",13,"BP"
"GO:0008217","regulation of blood pressure","10/272","236/28832",0.0423728813559322,4.49152542372881,5.25598079331345,8.91245424649447e-05,0.00245408287401505,0.00175294272083973,"Calca/Coro2b/Emp2/F11r/Gna11/Gna13/Gucy1a1/Smtn/Sod1/Tpm1",10,"BP"
"GO:0019216","regulation of lipid metabolic process","13/272","389/28832",0.0334190231362468,3.54241645244216,4.92684607031519,9.30752765037893e-05,0.00254284564010743,0.00181634565085109,"Akt1/Akt2/Apod/Apoh/C3/Cav1/Ces1c/Erlin2/Lpcat3/Mtmr2/Nucb2/Prkcd/Sod1",13,"BP"
"GO:2000192","negative regulation of fatty acid transport","3/272","10/28832",0.3,31.8,9.50657027793582,9.48818095809101e-05,0.00257058893529358,0.00183616258851998,"Akt1/Akt2/Thbs1",3,"BP"
"GO:0006112","energy reserve metabolic process","7/272","112/28832",0.0625,6.625,5.8206907201474,9.59686712828626e-05,0.00257058893529358,0.00183616258851998,"Akt1/Akt2/Gaa/Hmgb1/Ptges3/Pygm/S100b",7,"BP"
"GO:0032008","positive regulation of TOR signaling","6/272","78/28832",0.0769230769230769,8.15384615384615,6.17409015616853,9.70310950697033e-05,0.00257058893529358,0.00183616258851998,"Akt1/Akt3/Csnk1a1/Rraga/Rragc/Usp4",6,"BP"
"GO:0035904","aorta development","6/272","78/28832",0.0769230769230769,8.15384615384615,6.17409015616853,9.70310950697033e-05,0.00257058893529358,0.00183616258851998,"Dnm2/Efemp2/Gaa/Gla/Mylk/Tab1",6,"BP"
"GO:0032272","negative regulation of protein polymerization","6/272","79/28832",0.0759493670886076,8.05063291139241,6.12400125282722,0.000104184417923494,0.0027216245784898,0.0019440468144895,"Capza1/Capza2/Cfl1/Myadm/Prkcd/Tpm1",6,"BP"
"GO:0035296","regulation of tube diameter","9/272","195/28832",0.0461538461538462,4.89230769230769,5.32225788401346,0.000105067005460716,0.0027216245784898,0.0019440468144895,"Akt1/Calca/Cav1/Fga/Gucy1a1/Kng2/Ptk2/Rock1/Sod1",9,"BP"
"GO:0097746","blood vessel diameter maintenance","9/272","195/28832",0.0461538461538462,4.89230769230769,5.32225788401346,0.000105067005460716,0.0027216245784898,0.0019440468144895,"Akt1/Calca/Cav1/Fga/Gucy1a1/Kng2/Ptk2/Rock1/Sod1",9,"BP"
"GO:0035150","regulation of tube size","9/272","196/28832",0.0459183673469388,4.86734693877551,5.30176161622208,0.000109230092932719,0.00280865908077734,0.00200621525177509,"Akt1/Calca/Cav1/Fga/Gucy1a1/Kng2/Ptk2/Rock1/Sod1",9,"BP"
"GO:0030522","intracellular receptor signaling pathway","13/272","396/28832",0.0328282828282828,3.47979797979798,4.84914137010472,0.000111130513006728,0.00283497969195712,0.00202501597128794,"Akt1/Banf1/C1qbp/Cav1/Cd36/Csnk1a1/Erbin/Hmgb1/Lamp2/Ppt1/Ptges3/Ptgis/Tab1",13,"BP"
"GO:0001936","regulation of endothelial cell proliferation","8/272","154/28832",0.051948051948052,5.50649350649351,5.47217381167138,0.00011268578129312,0.00283497969195712,0.00202501597128794,"Akt1/Akt3/Apoh/Cav1/Ecm1/Hmgb1/Nras/Thbs1",8,"BP"
"GO:0006119","oxidative phosphorylation","8/272","154/28832",0.051948051948052,5.50649350649351,5.47217381167138,0.00011268578129312,0.00283497969195712,0.00202501597128794,"Cox6b1/Cyc1/Mtch2/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7",8,"BP"
"GO:0008154","actin polymerization or depolymerization","9/272","197/28832",0.0456852791878173,4.84263959390863,5.28140383191974,0.000113530471240424,0.0028358289851983,0.00202562261844756,"Arhgap18/Capza1/Capza2/Cdc42ep2/Cfl1/Myadm/Prkcd/Spire2/Tpm1",9,"BP"
"GO:2000146","negative regulation of cell motility","12/272","344/28832",0.0348837209302326,3.69767441860465,4.91216535916249,0.000115824030735658,0.00287260025164962,0.00205188820407404,"Akt1/Apod/Apoh/Cav1/Cfl1/Coro1c/Dusp3/Gna13/Hmgb1/Ptk2/Thbs1/Tpm1",12,"BP"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","7/272","116/28832",0.0603448275862069,6.39655172413793,5.68353540567943,0.000119635879243837,0.00292833813658862,0.00209170157823241,"Aldoa/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7/Nme2",7,"BP"
"GO:1903036","positive regulation of response to wounding","6/272","81/28832",0.0740740740740741,7.85185185185185,6.02641728222343,0.000119746169154182,0.00292833813658862,0.00209170157823241,"Apoh/Cd36/Hmgb1/Mylk/Ptk2/Thbs1",6,"BP"
"GO:0006869","lipid transport","14/272","456/28832",0.0307017543859649,3.25438596491228,4.73554872063401,0.000123142451188135,0.0029720794261415,0.00212294582671877,"Abca8a/Abcc4/Akt1/Akt2/Apod/Apoh/Cav1/Cd36/Ces1c/Fabp4/Lpcat3/Nucb2/Prkcd/Thbs1",14,"BP"
"GO:0032388","positive regulation of intracellular transport","8/272","156/28832",0.0512820512820513,5.43589743589744,5.42150313123457,0.000123234634483991,0.0029720794261415,0.00212294582671877,"Atp2a1/Camk1/Mtmr2/Pdcd5/Prkcd/Ran/Stx18/Vamp2",8,"BP"
"GO:0009145","purine nucleoside triphosphate biosynthetic process","7/272","117/28832",0.0598290598290598,6.34188034188034,5.65025280649906,0.000126237641420304,0.0029976612145483,0.00214121880773689,"Aldoa/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7/Nme2",7,"BP"
"GO:0009141","nucleoside triphosphate metabolic process","11/272","296/28832",0.0371621621621622,3.93918918918919,4.9603469304667,0.000128272183251399,0.0029976612145483,0.00214121880773689,"Aldoa/Aldoart2/Bpgm/Mtch2/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7/Nme2/Ran",11,"BP"
"GO:0071214","cellular response to abiotic stimulus","13/272","402/28832",0.0323383084577114,3.42786069651741,4.78391621430718,0.000128939712239978,0.0029976612145483,0.00214121880773689,"Akt1/Akt2/Casp1/Cav1/Crip1/Ei24/F11r/Gna11/Mfap4/Mtch2/Mylk/Pold3/Prkcd",13,"BP"
"GO:0104004","cellular response to environmental stimulus","13/272","402/28832",0.0323383084577114,3.42786069651741,4.78391621430718,0.000128939712239978,0.0029976612145483,0.00214121880773689,"Akt1/Akt2/Casp1/Cav1/Crip1/Ei24/F11r/Gna11/Mfap4/Mtch2/Mylk/Pold3/Prkcd",13,"BP"
"GO:0048251","elastic fiber assembly","3/272","11/28832",0.272727272727273,28.9090909090909,9.03488676132338,0.000129552331633208,0.0029976612145483,0.00214121880773689,"Efemp2/Mfap4/Myh11",3,"BP"
"GO:1903898","negative regulation of PERK-mediated unfolded protein response","3/272","11/28832",0.272727272727273,28.9090909090909,9.03488676132338,0.000129552331633208,0.0029976612145483,0.00214121880773689,"Akt1/Akt2/Akt3",3,"BP"
"GO:0010762","regulation of fibroblast migration","5/272","52/28832",0.0961538461538462,10.1923076923077,6.47464607566154,0.000130295826311508,0.0029976612145483,0.00214121880773689,"Akt1/Coro1c/Gna13/Ptk2/Thbs1",5,"BP"
"GO:1902903","regulation of supramolecular fiber organization","13/272","403/28832",0.032258064516129,3.41935483870968,4.77316562609573,0.000132135321828334,0.00302011255185414,0.00215725571860087,"Abi2/Arhgap18/Capza1/Capza2/Cav1/Cdc42ep2/Cfl1/Coro2b/Efemp2/F11r/Myadm/Prkcd/Tpm1",13,"BP"
"GO:0062197","cellular response to chemical stress","12/272","350/28832",0.0342857142857143,3.63428571428571,4.83890238672219,0.000136081301768158,0.0030817384753952,0.00220127489791635,"Akt1/Casp1/Cav1/Cd36/Cfl1/Mb/Mylk/Plekha1/Prkcd/Scly/Sod1/Vkorc1l1",12,"BP"
"GO:0042552","myelination","9/272","202/28832",0.0445544554455446,4.72277227722772,5.18163342297561,0.000137218854977084,0.0030817384753952,0.00220127489791635,"Akt1/Akt2/Cd9/Cdh2/Hexa/Mtmr2/Ndrg1/S100b/Sod1",9,"BP"
"GO:0043254","regulation of protein-containing complex assembly","14/272","461/28832",0.0303687635574837,3.21908893709328,4.68730326177135,0.000137905129968801,0.0030817384753952,0.00220127489791635,"Arhgap18/Capza1/Capza2/Cav1/Cd36/Cdc42ep2/Cfl1/Csnk1a1/Hmgb1/Lamp2/Lgals3/Myadm/Prkcd/Tpm1",14,"BP"
"GO:0043270","positive regulation of monoatomic ion transport","10/272","249/28832",0.0401606425702811,4.2570281124498,5.03735408765204,0.000138356574388632,0.0030817384753952,0.00220127489791635,"Akt1/Akt2/Akt3/Atp2a1/Camk2a/Cav1/Fxyd2/Lgals3/Mylk/Sri",10,"BP"
"GO:0006939","smooth muscle contraction","7/272","119/28832",0.0588235294117647,6.23529411764706,5.58483676546119,0.000140328738862942,0.00310588354306145,0.00221852163438882,"Apbb1/Calca/Cav1/Gucy1a1/Myh11/Mylk/Sod1",7,"BP"
"GO:0042180","ketone metabolic process","10/272","251/28832",0.0398406374501992,4.22310756972112,5.00504693470816,0.000147660362967853,0.00324759930376467,0.00231974870124274,"Akt1/Akt2/Aldoa/Cav1/Ces1c/Erlin2/Hsd17b10/Kyat3/Nucb2/Vkorc1l1",10,"BP"
"GO:0007263","nitric oxide mediated signal transduction","4/272","29/28832",0.137931034482759,14.6206896551724,7.16167218579501,0.000152812143751838,0.00326922165571768,0.00233519347079995,"Cd36/Gucy1a1/Gucy1b1/Thbs1",4,"BP"
"GO:0031579","membrane raft organization","4/272","29/28832",0.137931034482759,14.6206896551724,7.16167218579501,0.000152812143751838,0.00326922165571768,0.00233519347079995,"Cav1/Emp2/Myadm/Ppt1",4,"BP"
"GO:0032386","regulation of intracellular transport","11/272","302/28832",0.0364238410596026,3.86092715231788,4.87746979607647,0.000152813530924039,0.00326922165571768,0.00233519347079995,"Apod/Atp2a1/Camk1/Cd36/Ei24/Mtmr2/Pdcd5/Prkcd/Ran/Stx18/Vamp2",11,"BP"
"GO:0007272","ensheathment of neurons","9/272","205/28832",0.0439024390243902,4.65365853658537,5.12332812978161,0.000153317801411982,0.00326922165571768,0.00233519347079995,"Akt1/Akt2/Cd9/Cdh2/Hexa/Mtmr2/Ndrg1/S100b/Sod1",9,"BP"
"GO:0008366","axon ensheathment","9/272","205/28832",0.0439024390243902,4.65365853658537,5.12332812978161,0.000153317801411982,0.00326922165571768,0.00233519347079995,"Akt1/Akt2/Cd9/Cdh2/Hexa/Mtmr2/Ndrg1/S100b/Sod1",9,"BP"
"GO:0009201","ribonucleoside triphosphate biosynthetic process","7/272","121/28832",0.0578512396694215,6.13223140495868,5.52090099294055,0.000155668752477051,0.0032964192009779,0.00235462058122618,"Aldoa/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7/Nme2",7,"BP"
"GO:0045089","positive regulation of innate immune response","13/272","410/28832",0.0317073170731707,3.3609756097561,4.69884711682373,0.000156478578027547,0.0032964192009779,0.00235462058122618,"Akt1/Banf1/C1qbp/Casp1/Cav1/Cd36/Csnk1a1/Erbin/Hmgb1/Lamp2/Ppt1/Rps19/Tab1",13,"BP"
"GO:0009060","aerobic respiration","9/272","206/28832",0.0436893203883495,4.63106796116505,5.10414328735478,0.000159022234715013,0.00331012354046668,0.00236440954247322,"Akt1/Cox6b1/Cyc1/Mtch2/Ndufab1/Ndufb1/Ndufb4/Ndufb6/Ndufb7",9,"BP"
"GO:0032271","regulation of protein polymerization","9/272","206/28832",0.0436893203883495,4.63106796116505,5.10414328735478,0.000159022234715013,0.00331012354046668,0.00236440954247322,"Arhgap18/Capza1/Capza2/Cav1/Cdc42ep2/Cfl1/Myadm/Prkcd/Tpm1",9,"BP"
"GO:0008064","regulation of actin polymerization or depolymerization","8/272","163/28832",0.049079754601227,5.20245398773006,5.25080270727054,0.000166784807841511,0.00345116256225896,0.00246515321711558,"Arhgap18/Capza1/Capza2/Cdc42ep2/Cfl1/Myadm/Prkcd/Tpm1",8,"BP"
"GO:0030258","lipid modification","9/272","209/28832",0.0430622009569378,4.56459330143541,5.04731904766544,0.000177208307434414,0.00363505992808215,0.00259651045537948,"Acaa1a/Akt1/Akt2/Apod/Hsd17b10/Lpcat3/Mboat2/Mtmr2/Nucb2",9,"BP"
"GO:1905897","regulation of response to endoplasmic reticulum stress","6/272","87/28832",0.0689655172413793,7.31034482758621,5.75263428337296,0.000177751000200757,0.00363505992808215,0.00259651045537948,"Akt1/Akt2/Akt3/Cav1/Lpcat3/Serinc3",6,"BP"
"GO:0040013","negative regulation of locomotion","12/272","362/28832",0.0331491712707182,3.51381215469613,4.69708670459847,0.000185833535426383,0.00377825507782595,0.00269879424459491,"Akt1/Apod/Apoh/Cav1/Cfl1/Coro1c/Dusp3/Gna13/Hmgb1/Ptk2/Thbs1/Tpm1",12,"BP"
"GO:0030832","regulation of actin filament length","8/272","166/28832",0.0481927710843374,5.10843373493976,5.18062295905217,0.000188973318694519,0.00378360276624165,0.00270261407952424,"Arhgap18/Capza1/Capza2/Cdc42ep2/Cfl1/Myadm/Prkcd/Tpm1",8,"BP"
"GO:0018105","peptidyl-serine phosphorylation","9/272","211/28832",0.042654028436019,4.52132701421801,5.01003070796012,0.000190269641505358,0.00378360276624165,0.00270261407952424,"Akt1/Akt2/Akt3/Camk2a/Cav1/Csnk1a1/Prkcd/Ret/Rock1",9,"BP"
"GO:0003018","vascular process in circulatory system","10/272","259/28832",0.0386100386100386,4.09266409266409,4.87910222044266,0.000190333321411022,0.00378360276624165,0.00270261407952424,"Akt1/Calca/Cav1/Cd36/Fga/Gucy1a1/Kng2/Ptk2/Rock1/Sod1",10,"BP"
"GO:0008637","apoptotic mitochondrial changes","7/272","125/28832",0.056,5.936,5.39723659550503,0.000190424388578362,0.00378360276624165,0.00270261407952424,"Akt1/Atp2a1/Camk2a/Dap3/Ghitm/Mtch2/Pdcd5",7,"BP"
"GO:0006631","fatty acid metabolic process","14/272","477/28832",0.0293501048218029,3.11111111111111,4.53722857687153,0.000195921699794638,0.00384909092236993,0.00274939203792239,"Acaa1a/Akt1/Akt2/C3/Cav1/Ces1c/Erlin2/Fabp4/Hsd17b10/Ndufab1/Nucb2/Pam/Ptges3/Ptgis",14,"BP"
"GO:0045859","regulation of protein kinase activity","14/272","477/28832",0.0293501048218029,3.11111111111111,4.53722857687153,0.000195921699794638,0.00384909092236993,0.00274939203792239,"Abi2/Akt1/Camk1/Cav1/Coro1c/Dusp3/Emp2/Fabp4/Fbn1/Prkcd/Ptk2/Sod1/Tab1/Thbs1",14,"BP"
"GO:1901888","regulation of cell junction assembly","11/272","311/28832",0.0353697749196141,3.7491961414791,4.75706131748563,0.000197053959919317,0.00384970780915002,0.00274983267796848,"Apod/Cav1/Cfl1/Coro1c/Dusp3/F11r/Gna13/Pdlim5/Podxl/Ptk2/Rock1",11,"BP"
"GO:1904263","positive regulation of TORC1 signaling","5/272","57/28832",0.087719298245614,9.29824561403509,6.11999757793403,0.000202016329455957,0.00391214866942403,0.00279443396371122,"Akt1/Csnk1a1/Rraga/Rragc/Usp4",5,"BP"
"GO:0009913","epidermal cell differentiation","10/272","261/28832",0.0383141762452107,4.06130268199234,4.84840631888338,0.000202487534791464,0.00391214866942403,0.00279443396371122,"Krt14/Krt17/Krt6a/Krt76/Krt78/Krt79/Nme2/Palld/Rock1/Sod1",10,"BP"
"GO:0060840","artery development","7/272","127/28832",0.0551181102362205,5.84251968503937,5.33739916332122,0.000210012586504356,0.00403524184069083,0.00288235898076828,"Akt3/Dnm2/Efemp2/Gaa/Gla/Mylk/Tab1",7,"BP"
